image,disease,x,y,w,h
00015831_011.png,Infiltrate,130,136,66,53
00015831_011.png,Mass,0,0,0,0
00015831_011.png,Nodule,0,0,0,0
00015831_011.png,Pneumonia,134,166,20,20
00015831_011.png,Pneumothorax,0,0,0,0
00015895_017.png,Atelectasis,102,166,22,20
00015895_017.png,Cardiomegaly,0,0,0,0
00015895_017.png,Effusion,83,153,100,36
00015895_017.png,Infiltrate,70,166,20,20
00015895_017.png,Mass,0,0,0,0
00015895_017.png,Nodule,0,0,0,0
00015895_017.png,Pneumonia,0,0,0,0
00015895_017.png,Pneumothorax,0,0,0,0
00016009_008.png,Atelectasis,0,0,0,0
00016009_008.png,Cardiomegaly,0,0,0,0
00016009_008.png,Effusion,0,38,26,20
00016009_008.png,Infiltrate,0,0,0,0
00016009_008.png,Mass,0,0,0,0
00016009_008.png,Nodule,0,0,0,0
00016009_008.png,Pneumonia,0,0,0,0
00016009_008.png,Pneumothorax,41,83,89,77
00016064_010.png,Atelectasis,166,134,20,20
00016064_010.png,Cardiomegaly,0,0,0,0
00016064_010.png,Effusion,50,138,75,57
00016064_010.png,Infiltrate,45,98,77,27
00016064_010.png,Mass,132,70,92,60
00016064_010.png,Nodule,73,73,57,49
00016064_010.png,Pneumonia,0,0,0,0
00016064_010.png,Pneumothorax,198,102,26,20
00016094_007.png,Atelectasis,0,0,0,0
00016094_007.png,Cardiomegaly,0,0,0,0
00016094_007.png,Effusion,0,38,26,20
00016094_007.png,Infiltrate,0,0,0,0
00016094_007.png,Mass,38,134,43,20
00016094_007.png,Nodule,37,79,64,73
00016094_007.png,Pneumonia,0,0,0,0
00016094_007.png,Pneumothorax,38,70,20,20
00016184_040.png,Atelectasis,82,106,79,56
00016184_040.png,Cardiomegaly,0,0,0,0
00016184_040.png,Effusion,103,142,94,47
00016184_040.png,Infiltrate,131,102,26,34
00016184_040.png,Mass,0,0,0,0
00016184_040.png,Nodule,0,0,0,0
00016184_040.png,Pneumonia,0,0,0,0
00016184_040.png,Pneumothorax,0,0,0,0
00016191_004.png,Atelectasis,140,113,84,63
00016191_004.png,Cardiomegaly,0,0,0,0
00016191_004.png,Effusion,190,157,34,43
00016191_004.png,Infiltrate,0,0,0,0
00016191_004.png,Mass,0,0,0,0
00016191_004.png,Nodule,0,0,0,0
00016191_004.png,Pneumonia,0,0,0,0
00016191_004.png,Pneumothorax,0,0,0,0
00016191_017.png,Atelectasis,138,104,86,74
00016191_017.png,Cardiomegaly,0,0,0,0
00016191_017.png,Effusion,0,38,26,20
00016191_017.png,Infiltrate,0,0,0,0
00016191_017.png,Mass,0,0,0,0
00016191_017.png,Nodule,0,0,0,0
00016191_017.png,Pneumonia,0,0,0,0
00016191_017.png,Pneumothorax,0,0,0,0
00016267_000.png,Atelectasis,38,38,20,20
00016267_000.png,Cardiomegaly,0,0,0,0
00016267_000.png,Effusion,0,38,26,20
00016267_000.png,Infiltrate,0,0,0,0
00016267_000.png,Mass,0,0,0,0
00016267_000.png,Nodule,0,0,0,0
00016267_000.png,Pneumonia,0,0,0,0
00016267_000.png,Pneumothorax,0,0,0,0
00016291_002.png,Atelectasis,82,103,94,51
00016291_002.png,Cardiomegaly,0,0,0,0
00016291_002.png,Effusion,147,133,77,58
00016291_002.png,Infiltrate,134,102,25,20
00016291_002.png,Mass,0,0,0,0
00016291_002.png,Nodule,0,0,0,0
00016291_002.png,Pneumonia,0,0,0,0
00016291_002.png,Pneumothorax,0,0,0,0
00016291_012.png,Atelectasis,102,102,20,20
00016291_012.png,Cardiomegaly,127,115,50,63
00016291_012.png,Effusion,0,0,0,0
00016291_012.png,Infiltrate,37,128,57,60
00016291_012.png,Mass,0,0,0,0
00016291_012.png,Nodule,0,0,0,0
00016291_012.png,Pneumonia,38,165,20,21
00016291_012.png,Pneumothorax,0,97,54,52
00016291_019.png,Atelectasis,38,126,31,31
00016291_019.png,Cardiomegaly,134,134,48,47
00016291_019.png,Effusion,0,0,0,0
00016291_019.png,Infiltrate,0,0,0,0
00016291_019.png,Mass,0,0,0,0
00016291_019.png,Nodule,0,0,0,0
00016291_019.png,Pneumonia,0,0,0,0
00016291_019.png,Pneumothorax,0,0,0,0
00016291_020.png,Atelectasis,96,110,80,68
00016291_020.png,Cardiomegaly,0,0,0,0
00016291_020.png,Effusion,91,148,61,58
00016291_020.png,Infiltrate,126,135,60,51
00016291_020.png,Mass,0,0,0,0
00016291_020.png,Nodule,0,0,0,0
00016291_020.png,Pneumonia,0,0,0,0
00016291_020.png,Pneumothorax,0,0,0,0
00016403_003.png,Atelectasis,179,166,45,58
00016403_003.png,Cardiomegaly,134,166,20,20
00016403_003.png,Effusion,134,173,51,51
00016403_003.png,Infiltrate,134,165,20,21
00016403_003.png,Mass,0,0,0,0
00016403_003.png,Nodule,0,0,0,0
00016403_003.png,Pneumonia,0,0,0,0
00016403_003.png,Pneumothorax,0,0,0,0
00016414_000.png,Atelectasis,0,0,0,0
00016414_000.png,Cardiomegaly,116,101,75,81
00016414_000.png,Effusion,134,70,20,26
00016414_000.png,Infiltrate,0,0,0,0
00016414_000.png,Mass,0,0,0,0
00016414_000.png,Nodule,0,0,0,0
00016414_000.png,Pneumonia,0,0,0,0
00016414_000.png,Pneumothorax,0,0,0,0
00016417_008.png,Atelectasis,132,102,22,29
00016417_008.png,Cardiomegaly,0,0,0,0
00016417_008.png,Effusion,36,142,159,82
00016417_008.png,Infiltrate,47,106,44,19
00016417_008.png,Mass,0,0,0,0
00016417_008.png,Nodule,0,0,0,0
00016417_008.png,Pneumonia,0,0,0,0
00016417_008.png,Pneumothorax,0,0,0,0
00016429_015.png,Atelectasis,192,129,32,32
00016429_015.png,Cardiomegaly,0,0,0,0
00016429_015.png,Effusion,166,166,20,20
00016429_015.png,Infiltrate,0,0,0,0
00016429_015.png,Mass,0,0,0,0
00016429_015.png,Nodule,0,0,0,0
00016429_015.png,Pneumonia,0,0,0,0
00016429_015.png,Pneumothorax,0,40,108,95
00016487_002.png,Atelectasis,0,0,0,0
00016487_002.png,Cardiomegaly,102,110,52,70
00016487_002.png,Effusion,169,198,55,26
00016487_002.png,Infiltrate,0,0,0,0
00016487_002.png,Mass,0,0,0,0
00016487_002.png,Nodule,0,0,0,0
00016487_002.png,Pneumonia,0,0,0,0
00016487_002.png,Pneumothorax,0,0,0,0
00016490_011.png,Atelectasis,35,92,116,66
00016490_011.png,Cardiomegaly,0,0,0,0
00016490_011.png,Effusion,0,38,26,20
00016490_011.png,Infiltrate,0,0,0,0
00016490_011.png,Mass,0,0,0,0
00016490_011.png,Nodule,0,0,0,0
00016490_011.png,Pneumonia,0,0,0,0
00016490_011.png,Pneumothorax,0,0,0,0
00016522_023.png,Atelectasis,0,0,0,0
00016522_023.png,Cardiomegaly,0,0,0,0
00016522_023.png,Effusion,44,157,83,42
00016522_023.png,Infiltrate,47,109,177,54
00016522_023.png,Mass,38,102,38,60
00016522_023.png,Nodule,130,134,50,20
00016522_023.png,Pneumonia,0,0,0,0
00016522_023.png,Pneumothorax,0,0,0,0
00016564_000.png,Atelectasis,38,38,20,20
00016564_000.png,Cardiomegaly,96,78,81,75
00016564_000.png,Effusion,0,38,26,20
00016564_000.png,Infiltrate,0,0,0,0
00016564_000.png,Mass,0,0,0,0
00016564_000.png,Nodule,0,0,0,0
00016564_000.png,Pneumonia,0,0,0,0
00016564_000.png,Pneumothorax,0,0,0,0
00016568_010.png,Atelectasis,38,38,20,20
00016568_010.png,Cardiomegaly,0,0,0,0
00016568_010.png,Effusion,0,38,26,20
00016568_010.png,Infiltrate,70,65,20,25
00016568_010.png,Mass,198,70,26,58
00016568_010.png,Nodule,134,70,23,37
00016568_010.png,Pneumonia,0,0,0,0
00016568_010.png,Pneumothorax,110,108,45,46
00016568_026.png,Atelectasis,0,0,0,0
00016568_026.png,Cardiomegaly,0,0,0,0
00016568_026.png,Effusion,121,166,42,20
00016568_026.png,Infiltrate,0,0,0,0
00016568_026.png,Mass,0,0,0,0
00016568_026.png,Nodule,0,0,0,0
00016568_026.png,Pneumonia,0,0,0,0
00016568_026.png,Pneumothorax,38,78,77,71
00016587_069.png,Atelectasis,38,124,49,48
00016587_069.png,Cardiomegaly,0,0,0,0
00016587_069.png,Effusion,106,166,48,24
00016587_069.png,Infiltrate,0,0,0,0
00016587_069.png,Mass,0,0,0,0
00016587_069.png,Nodule,155,72,69,58
00016587_069.png,Pneumonia,0,0,0,0
00016587_069.png,Pneumothorax,127,127,57,53
00016606_000.png,Atelectasis,71,138,51,48
00016606_000.png,Cardiomegaly,131,122,59,46
00016606_000.png,Effusion,0,0,0,0
00016606_000.png,Infiltrate,0,0,0,0
00016606_000.png,Mass,0,0,0,0
00016606_000.png,Nodule,0,0,0,0
00016606_000.png,Pneumonia,0,0,0,0
00016606_000.png,Pneumothorax,0,0,0,0
00016624_000.png,Atelectasis,133,84,21,38
00016624_000.png,Cardiomegaly,138,88,86,58
00016624_000.png,Effusion,0,0,0,0
00016624_000.png,Infiltrate,0,0,0,0
00016624_000.png,Mass,0,0,0,0
00016624_000.png,Nodule,0,0,0,0
00016624_000.png,Pneumonia,0,0,0,0
00016624_000.png,Pneumothorax,0,0,0,0
00016705_006.png,Atelectasis,111,100,68,51
00016705_006.png,Cardiomegaly,0,0,0,0
00016705_006.png,Effusion,134,129,20,25
00016705_006.png,Infiltrate,101,125,36,29
00016705_006.png,Mass,141,94,83,50
00016705_006.png,Nodule,38,71,59,51
00016705_006.png,Pneumonia,0,0,0,0
00016705_006.png,Pneumothorax,0,0,0,0
00016732_027.png,Atelectasis,133,73,91,73
00016732_027.png,Cardiomegaly,70,102,20,20
00016732_027.png,Effusion,129,128,60,58
00016732_027.png,Infiltrate,198,134,26,20
00016732_027.png,Mass,0,0,0,0
00016732_027.png,Nodule,0,0,0,0
00016732_027.png,Pneumonia,0,0,0,0
00016732_027.png,Pneumothorax,0,0,0,0
00016732_040.png,Atelectasis,122,101,63,57
00016732_040.png,Cardiomegaly,70,134,20,20
00016732_040.png,Effusion,97,120,100,69
00016732_040.png,Infiltrate,0,0,0,0
00016732_040.png,Mass,0,0,0,0
00016732_040.png,Nodule,0,0,0,0
00016732_040.png,Pneumonia,0,0,0,0
00016732_040.png,Pneumothorax,198,134,26,20
00016786_001.png,Atelectasis,0,0,0,0
00016786_001.png,Cardiomegaly,0,0,0,0
00016786_001.png,Effusion,0,0,0,0
00016786_001.png,Infiltrate,140,75,60,47
00016786_001.png,Mass,0,0,0,0
00016786_001.png,Nodule,134,102,20,20
00016786_001.png,Pneumonia,0,0,0,0
00016786_001.png,Pneumothorax,133,99,53,55
00016786_009.png,Atelectasis,101,102,26,23
00016786_009.png,Cardiomegaly,134,166,20,20
00016786_009.png,Effusion,0,0,0,0
00016786_009.png,Infiltrate,165,166,21,20
00016786_009.png,Mass,0,0,0,0
00016786_009.png,Nodule,0,0,0,0
00016786_009.png,Pneumonia,0,0,0,0
00016786_009.png,Pneumothorax,0,0,0,0
00016837_002.png,Atelectasis,38,98,150,71
00016837_002.png,Cardiomegaly,107,75,47,77
00016837_002.png,Effusion,36,147,49,44
00016837_002.png,Infiltrate,0,0,0,0
00016837_002.png,Mass,0,0,0,0
00016837_002.png,Nodule,0,0,0,0
00016837_002.png,Pneumonia,0,0,0,0
00016837_002.png,Pneumothorax,0,0,0,0
00016937_014.png,Atelectasis,0,38,26,20
00016937_014.png,Cardiomegaly,0,0,0,0
00016937_014.png,Effusion,140,155,84,51
00016937_014.png,Infiltrate,0,0,0,0
00016937_014.png,Mass,74,64,49,64
00016937_014.png,Nodule,0,0,0,0
00016937_014.png,Pneumonia,0,0,0,0
00016937_014.png,Pneumothorax,0,72,63,51
00016964_011.png,Atelectasis,123,72,74,72
00016964_011.png,Cardiomegaly,0,0,0,0
00016964_011.png,Effusion,125,101,74,57
00016964_011.png,Infiltrate,0,0,0,0
00016964_011.png,Mass,0,0,0,0
00016964_011.png,Nodule,0,0,0,0
00016964_011.png,Pneumonia,0,0,0,0
00016964_011.png,Pneumothorax,198,102,26,29
00016972_019.png,Atelectasis,119,126,62,57
00016972_019.png,Cardiomegaly,0,0,0,0
00016972_019.png,Effusion,125,143,64,59
00016972_019.png,Infiltrate,38,104,89,55
00016972_019.png,Mass,0,0,0,0
00016972_019.png,Nodule,38,96,26,51
00016972_019.png,Pneumonia,38,134,20,20
00016972_019.png,Pneumothorax,0,0,0,0
00016972_025.png,Atelectasis,95,89,71,62
00016972_025.png,Cardiomegaly,0,0,0,0
00016972_025.png,Effusion,45,106,125,69
00016972_025.png,Infiltrate,38,74,41,50
00016972_025.png,Mass,0,0,0,0
00016972_025.png,Nodule,38,38,20,20
00016972_025.png,Pneumonia,0,0,0,0
00016972_025.png,Pneumothorax,38,70,20,20
00016987_019.png,Atelectasis,103,103,59,59
00016987_019.png,Cardiomegaly,0,0,0,0
00016987_019.png,Effusion,116,152,41,38
00016987_019.png,Infiltrate,102,134,20,23
00016987_019.png,Mass,0,0,0,0
00016987_019.png,Nodule,0,0,0,0
00016987_019.png,Pneumonia,0,0,0,0
00016987_019.png,Pneumothorax,163,101,61,59
00016987_022.png,Atelectasis,33,79,43,52
00016987_022.png,Cardiomegaly,0,0,0,0
00016987_022.png,Effusion,41,117,81,40
00016987_022.png,Infiltrate,0,0,0,0
00016987_022.png,Mass,0,0,0,0
00016987_022.png,Nodule,0,0,0,0
00016987_022.png,Pneumonia,0,0,0,0
00016987_022.png,Pneumothorax,160,60,64,82
00016990_000.png,Atelectasis,0,0,0,0
00016990_000.png,Cardiomegaly,102,98,72,78
00016990_000.png,Effusion,0,0,0,0
00016990_000.png,Infiltrate,166,38,20,20
00016990_000.png,Mass,0,0,0,0
00016990_000.png,Nodule,0,0,0,0
00016990_000.png,Pneumonia,0,0,0,0
00016990_000.png,Pneumothorax,0,0,0,0
00017028_000.png,Atelectasis,0,0,0,0
00017028_000.png,Cardiomegaly,0,0,0,0
00017028_000.png,Effusion,67,194,52,30
00017028_000.png,Infiltrate,0,0,0,0
00017028_000.png,Mass,34,47,77,83
00017028_000.png,Nodule,23,101,74,55
00017028_000.png,Pneumonia,0,0,0,0
00017028_000.png,Pneumothorax,0,0,0,0
00017083_002.png,Atelectasis,101,94,22,28
00017083_002.png,Cardiomegaly,0,0,0,0
00017083_002.png,Effusion,34,98,131,49
00017083_002.png,Infiltrate,171,0,10,20
00017083_002.png,Mass,0,0,0,0
00017083_002.png,Nodule,0,0,0,0
00017083_002.png,Pneumonia,0,0,0,0
00017083_002.png,Pneumothorax,0,0,0,0
00017098_003.png,Atelectasis,0,0,0,0
00017098_003.png,Cardiomegaly,131,198,26,26
00017098_003.png,Effusion,0,38,26,20
00017098_003.png,Infiltrate,0,0,0,0
00017098_003.png,Mass,0,0,0,0
00017098_003.png,Nodule,0,0,0,0
00017098_003.png,Pneumonia,0,0,0,0
00017098_003.png,Pneumothorax,0,0,0,0
00017124_004.png,Atelectasis,104,160,50,26
00017124_004.png,Cardiomegaly,102,166,20,20
00017124_004.png,Effusion,112,154,83,70
00017124_004.png,Infiltrate,129,122,95,59
00017124_004.png,Mass,0,0,0,0
00017124_004.png,Nodule,0,0,0,0
00017124_004.png,Pneumonia,0,0,0,0
00017124_004.png,Pneumothorax,0,0,0,0
00017137_016.png,Atelectasis,40,94,90,59
00017137_016.png,Cardiomegaly,0,0,0,0
00017137_016.png,Effusion,39,127,152,66
00017137_016.png,Infiltrate,38,88,28,44
00017137_016.png,Mass,38,102,22,65
00017137_016.png,Nodule,0,0,0,0
00017137_016.png,Pneumonia,0,0,0,0
00017137_016.png,Pneumothorax,38,67,65,55
00017138_037.png,Atelectasis,104,130,54,34
00017138_037.png,Cardiomegaly,0,0,0,0
00017138_037.png,Effusion,124,122,100,66
00017138_037.png,Infiltrate,166,0,29,26
00017138_037.png,Mass,0,0,0,0
00017138_037.png,Nodule,0,0,0,0
00017138_037.png,Pneumonia,0,0,0,0
00017138_037.png,Pneumothorax,0,0,0,0
00017151_003.png,Atelectasis,102,71,65,71
00017151_003.png,Cardiomegaly,0,0,0,0
00017151_003.png,Effusion,162,106,62,60
00017151_003.png,Infiltrate,0,0,0,0
00017151_003.png,Mass,0,0,0,0
00017151_003.png,Nodule,0,0,0,0
00017151_003.png,Pneumonia,0,0,0,0
00017151_003.png,Pneumothorax,0,0,0,0
00017178_007.png,Atelectasis,36,98,29,24
00017178_007.png,Cardiomegaly,0,0,0,0
00017178_007.png,Effusion,67,102,55,38
00017178_007.png,Infiltrate,0,0,0,0
00017178_007.png,Mass,131,63,93,59
00017178_007.png,Nodule,0,0,0,0
00017178_007.png,Pneumonia,0,0,0,0
00017178_007.png,Pneumothorax,0,102,69,24
00017188_002.png,Atelectasis,46,78,70,53
00017188_002.png,Cardiomegaly,168,102,56,50
00017188_002.png,Effusion,49,105,80,53
00017188_002.png,Infiltrate,0,0,0,0
00017188_002.png,Mass,0,0,0,0
00017188_002.png,Nodule,0,0,0,0
00017188_002.png,Pneumonia,0,0,0,0
00017188_002.png,Pneumothorax,134,134,20,20
00017199_005.png,Atelectasis,38,134,20,48
00017199_005.png,Cardiomegaly,0,0,0,0
00017199_005.png,Effusion,0,38,26,20
00017199_005.png,Infiltrate,35,198,55,26
00017199_005.png,Mass,134,166,20,20
00017199_005.png,Nodule,145,127,79,54
00017199_005.png,Pneumonia,0,0,0,0
00017199_005.png,Pneumothorax,146,67,55,26
00017214_015.png,Atelectasis,134,198,20,26
00017214_015.png,Cardiomegaly,0,0,0,0
00017214_015.png,Effusion,102,198,30,26
00017214_015.png,Infiltrate,102,198,20,26
00017214_015.png,Mass,118,68,76,90
00017214_015.png,Nodule,123,134,42,20
00017214_015.png,Pneumonia,0,0,0,0
00017214_015.png,Pneumothorax,0,0,0,0
00017236_075.png,Atelectasis,0,0,0,0
00017236_075.png,Cardiomegaly,0,0,0,0
00017236_075.png,Effusion,29,155,66,46
00017236_075.png,Infiltrate,40,118,100,45
00017236_075.png,Mass,66,166,24,20
00017236_075.png,Nodule,102,102,20,20
00017236_075.png,Pneumonia,0,0,0,0
00017236_075.png,Pneumothorax,0,49,58,73
00017243_010.png,Atelectasis,0,0,0,0
00017243_010.png,Cardiomegaly,0,0,0,0
00017243_010.png,Effusion,143,127,81,32
00017243_010.png,Infiltrate,0,0,0,0
00017243_010.png,Mass,103,37,83,84
00017243_010.png,Nodule,43,107,47,47
00017243_010.png,Pneumonia,0,0,0,0
00017243_010.png,Pneumothorax,0,0,0,0
00017255_001.png,Atelectasis,0,0,0,0
00017255_001.png,Cardiomegaly,0,0,0,0
00017255_001.png,Effusion,0,0,0,0
00017255_001.png,Infiltrate,0,0,0,0
00017255_001.png,Mass,0,0,0,0
00017255_001.png,Nodule,0,0,0,0
00017255_001.png,Pneumonia,0,0,0,0
00017255_001.png,Pneumothorax,0,0,0,0
00017257_001.png,Atelectasis,173,164,51,24
00017257_001.png,Cardiomegaly,0,0,0,0
00017257_001.png,Effusion,112,172,66,52
00017257_001.png,Infiltrate,0,0,0,0
00017257_001.png,Mass,102,72,20,72
00017257_001.png,Nodule,0,0,0,0
00017257_001.png,Pneumonia,0,0,0,0
00017257_001.png,Pneumothorax,163,65,61,91
00017346_000.png,Atelectasis,0,0,0,0
00017346_000.png,Cardiomegaly,0,0,0,0
00017346_000.png,Effusion,0,38,26,20
00017346_000.png,Infiltrate,0,0,0,0
00017346_000.png,Mass,0,0,0,0
00017346_000.png,Nodule,0,0,0,0
00017346_000.png,Pneumonia,0,0,0,0
00017346_000.png,Pneumothorax,0,0,0,0
00017403_006.png,Atelectasis,69,103,53,52
00017403_006.png,Cardiomegaly,102,134,20,51
00017403_006.png,Effusion,134,166,48,20
00017403_006.png,Infiltrate,0,102,39,50
00017403_006.png,Mass,0,0,0,0
00017403_006.png,Nodule,0,0,0,0
00017403_006.png,Pneumonia,0,0,0,0
00017403_006.png,Pneumothorax,0,102,26,20
00017448_000.png,Atelectasis,38,38,20,20
00017448_000.png,Cardiomegaly,82,98,83,78
00017448_000.png,Effusion,155,151,69,73
00017448_000.png,Infiltrate,0,0,0,0
00017448_000.png,Mass,0,0,0,0
00017448_000.png,Nodule,0,0,0,0
00017448_000.png,Pneumonia,0,0,0,0
00017448_000.png,Pneumothorax,166,198,22,26
00017500_002.png,Atelectasis,82,79,73,71
00017500_002.png,Cardiomegaly,0,0,0,0
00017500_002.png,Effusion,39,114,102,67
00017500_002.png,Infiltrate,0,0,0,0
00017500_002.png,Mass,0,0,0,0
00017500_002.png,Nodule,0,0,0,0
00017500_002.png,Pneumonia,0,0,0,0
00017500_002.png,Pneumothorax,0,0,0,0
00017511_006.png,Atelectasis,0,0,0,0
00017511_006.png,Cardiomegaly,87,96,82,74
00017511_006.png,Effusion,0,0,0,0
00017511_006.png,Infiltrate,0,0,0,0
00017511_006.png,Mass,0,0,0,0
00017511_006.png,Nodule,0,0,0,0
00017511_006.png,Pneumonia,0,0,0,0
00017511_006.png,Pneumothorax,0,0,0,0
00017514_008.png,Atelectasis,38,134,20,20
00017514_008.png,Cardiomegaly,106,86,79,80
00017514_008.png,Effusion,40,156,88,51
00017514_008.png,Infiltrate,166,38,32,20
00017514_008.png,Mass,0,0,0,0
00017514_008.png,Nodule,0,0,0,0
00017514_008.png,Pneumonia,0,0,0,0
00017514_008.png,Pneumothorax,0,0,0,0
00017524_028.png,Atelectasis,102,127,43,30
00017524_028.png,Cardiomegaly,70,134,47,20
00017524_028.png,Effusion,107,140,55,48
00017524_028.png,Infiltrate,102,134,39,23
00017524_028.png,Mass,0,0,0,0
00017524_028.png,Nodule,0,0,0,0
00017524_028.png,Pneumonia,0,0,0,0
00017524_028.png,Pneumothorax,0,0,0,0
00017544_003.png,Atelectasis,0,0,0,0
00017544_003.png,Cardiomegaly,0,0,0,0
00017544_003.png,Effusion,129,150,44,48
00017544_003.png,Infiltrate,128,109,96,75
00017544_003.png,Mass,101,166,31,20
00017544_003.png,Nodule,38,93,186,54
00017544_003.png,Pneumonia,198,134,26,36
00017544_003.png,Pneumothorax,0,0,0,0
00017582_003.png,Atelectasis,40,78,85,75
00017582_003.png,Cardiomegaly,0,0,0,0
00017582_003.png,Effusion,0,98,23,22
00017582_003.png,Infiltrate,0,0,0,0
00017582_003.png,Mass,0,0,0,0
00017582_003.png,Nodule,0,0,0,0
00017582_003.png,Pneumonia,0,0,0,0
00017582_003.png,Pneumothorax,0,0,0,0
00017611_002.png,Atelectasis,0,0,0,0
00017611_002.png,Cardiomegaly,165,134,21,34
00017611_002.png,Effusion,0,0,0,0
00017611_002.png,Infiltrate,0,0,0,0
00017611_002.png,Mass,0,0,0,0
00017611_002.png,Nodule,0,0,0,0
00017611_002.png,Pneumonia,0,0,0,0
00017611_002.png,Pneumothorax,25,152,51,40
00017670_005.png,Atelectasis,0,0,0,0
00017670_005.png,Cardiomegaly,0,0,0,0
00017670_005.png,Effusion,0,0,0,0
00017670_005.png,Infiltrate,41,103,87,58
00017670_005.png,Mass,192,102,32,29
00017670_005.png,Nodule,130,102,26,48
00017670_005.png,Pneumonia,38,102,21,49
00017670_005.png,Pneumothorax,0,0,0,0
00017710_009.png,Atelectasis,0,0,0,0
00017710_009.png,Cardiomegaly,0,0,0,0
00017710_009.png,Effusion,63,193,27,31
00017710_009.png,Infiltrate,37,95,75,60
00017710_009.png,Mass,0,0,0,0
00017710_009.png,Nodule,102,102,20,20
00017710_009.png,Pneumonia,38,134,22,20
00017710_009.png,Pneumothorax,0,0,0,0
00017714_006.png,Atelectasis,132,120,92,57
00017714_006.png,Cardiomegaly,0,0,0,0
00017714_006.png,Effusion,136,166,53,20
00017714_006.png,Infiltrate,0,0,0,0
00017714_006.png,Mass,0,0,0,0
00017714_006.png,Nodule,0,0,0,0
00017714_006.png,Pneumonia,0,0,0,0
00017714_006.png,Pneumothorax,0,0,0,0
00017714_009.png,Atelectasis,134,155,29,31
00017714_009.png,Cardiomegaly,0,0,0,0
00017714_009.png,Effusion,125,143,42,46
00017714_009.png,Infiltrate,38,78,81,62
00017714_009.png,Mass,0,0,0,0
00017714_009.png,Nodule,38,91,25,31
00017714_009.png,Pneumonia,38,102,20,25
00017714_009.png,Pneumothorax,0,0,0,0
00017747_008.png,Atelectasis,0,101,22,17
00017747_008.png,Cardiomegaly,0,0,0,0
00017747_008.png,Effusion,102,142,38,48
00017747_008.png,Infiltrate,0,0,0,0
00017747_008.png,Mass,155,134,31,20
00017747_008.png,Nodule,0,0,0,0
00017747_008.png,Pneumonia,0,0,0,0
00017747_008.png,Pneumothorax,26,69,81,77
00017877_001.png,Atelectasis,143,102,81,64
00017877_001.png,Cardiomegaly,0,0,0,0
00017877_001.png,Effusion,0,0,0,0
00017877_001.png,Infiltrate,0,0,0,0
00017877_001.png,Mass,0,0,0,0
00017877_001.png,Nodule,0,0,0,0
00017877_001.png,Pneumonia,0,0,0,0
00017877_001.png,Pneumothorax,0,0,0,0
00017893_005.png,Atelectasis,197,108,27,46
00017893_005.png,Cardiomegaly,105,103,66,59
00017893_005.png,Effusion,0,38,26,20
00017893_005.png,Infiltrate,0,0,0,0
00017893_005.png,Mass,0,0,0,0
00017893_005.png,Nodule,0,0,0,0
00017893_005.png,Pneumonia,0,0,0,0
00017893_005.png,Pneumothorax,0,0,0,0
00017952_008.png,Atelectasis,0,0,0,0
00017952_008.png,Cardiomegaly,0,0,0,0
00017952_008.png,Effusion,64,160,56,64
00017952_008.png,Infiltrate,0,0,0,0
00017952_008.png,Mass,102,102,20,50
00017952_008.png,Nodule,102,102,20,20
00017952_008.png,Pneumonia,0,0,0,0
00017952_008.png,Pneumothorax,0,0,0,0
00017972_026.png,Atelectasis,0,0,0,0
00017972_026.png,Cardiomegaly,0,0,0,0
00017972_026.png,Effusion,0,0,0,0
00017972_026.png,Infiltrate,44,78,145,96
00017972_026.png,Mass,0,0,0,0
00017972_026.png,Nodule,59,102,63,52
00017972_026.png,Pneumonia,102,134,20,20
00017972_026.png,Pneumothorax,38,70,20,20
00017972_032.png,Atelectasis,0,0,0,0
00017972_032.png,Cardiomegaly,0,0,0,0
00017972_032.png,Effusion,0,38,26,20
00017972_032.png,Infiltrate,38,88,42,57
00017972_032.png,Mass,0,0,0,0
00017972_032.png,Nodule,86,98,40,39
00017972_032.png,Pneumonia,38,102,20,51
00017972_032.png,Pneumothorax,0,0,0,0
00017981_014.png,Atelectasis,0,0,0,0
00017981_014.png,Cardiomegaly,130,126,63,33
00017981_014.png,Effusion,0,38,26,20
00017981_014.png,Infiltrate,166,38,38,20
00017981_014.png,Mass,0,0,0,0
00017981_014.png,Nodule,0,0,0,0
00017981_014.png,Pneumonia,0,0,0,0
00017981_014.png,Pneumothorax,0,0,0,0
00018032_000.png,Atelectasis,0,0,0,0
00018032_000.png,Cardiomegaly,0,0,0,0
00018032_000.png,Effusion,102,198,47,26
00018032_000.png,Infiltrate,38,75,43,70
00018032_000.png,Mass,0,0,0,0
00018032_000.png,Nodule,0,0,0,0
00018032_000.png,Pneumonia,38,113,20,41
00018032_000.png,Pneumothorax,0,0,0,0
00018055_005.png,Atelectasis,0,0,0,0
00018055_005.png,Cardiomegaly,0,0,0,0
00018055_005.png,Effusion,31,171,86,53
00018055_005.png,Infiltrate,0,0,0,0
00018055_005.png,Mass,0,0,0,0
00018055_005.png,Nodule,0,0,0,0
00018055_005.png,Pneumonia,0,0,0,0
00018055_005.png,Pneumothorax,38,101,24,40
00018055_038.png,Atelectasis,0,0,0,0
00018055_038.png,Cardiomegaly,0,0,0,0
00018055_038.png,Effusion,0,38,26,20
00018055_038.png,Infiltrate,0,0,0,0
00018055_038.png,Mass,0,0,0,0
00018055_038.png,Nodule,38,130,81,25
00018055_038.png,Pneumonia,0,0,0,0
00018055_038.png,Pneumothorax,96,64,26,26
