image,disease,x,y,w,h
00016267_000.png,Nodule,66,73,104,87
00016267_000.png,Pneumonia,60,80,109,95
00016267_000.png,Pneumothorax,59,51,126,112
00016291_002.png,Atelectasis,0,0,20,19
00016291_002.png,Cardiomegaly,0,0,22,22
00016291_002.png,Effusion,140,125,84,67
00016291_002.png,Infiltrate,0,0,21,21
00016291_002.png,Mass,0,0,21,21
00016291_002.png,Nodule,124,40,100,119
00016291_002.png,Pneumonia,0,0,22,22
00016291_002.png,Pneumothorax,0,0,22,22
00016291_012.png,Atelectasis,36,0,106,156
00016291_012.png,Cardiomegaly,99,99,74,82
00016291_012.png,Effusion,47,59,108,107
00016291_012.png,Infiltrate,30,65,91,132
00016291_012.png,Mass,30,111,124,113
00016291_012.png,Nodule,32,65,98,124
00016291_012.png,Pneumonia,31,104,93,88
00016291_012.png,Pneumothorax,27,64,76,102
00016291_019.png,Atelectasis,51,0,173,148
00016291_019.png,Cardiomegaly,118,106,65,71
00016291_019.png,Effusion,43,25,101,115
00016291_019.png,Infiltrate,63,0,161,89
00016291_019.png,Mass,64,0,160,120
00016291_019.png,Nodule,56,0,168,121
00016291_019.png,Pneumonia,51,0,173,159
00016291_019.png,Pneumothorax,65,0,99,120
00016291_020.png,Atelectasis,75,0,42,73
00016291_020.png,Cardiomegaly,96,91,62,90
00016291_020.png,Effusion,96,107,68,94
00016291_020.png,Infiltrate,69,0,104,191
00016291_020.png,Mass,0,0,17,17
00016291_020.png,Nodule,45,0,139,173
00016291_020.png,Pneumonia,0,0,16,16
00016291_020.png,Pneumothorax,43,0,86,107
00016403_003.png,Atelectasis,48,0,133,161
00016403_003.png,Cardiomegaly,93,96,77,92
00016403_003.png,Effusion,64,31,160,193
00016403_003.png,Infiltrate,66,0,129,176
00016403_003.png,Mass,0,0,224,224
00016403_003.png,Nodule,48,0,176,178
00016403_003.png,Pneumonia,41,0,183,198
00016403_003.png,Pneumothorax,44,0,160,165
00016414_000.png,Atelectasis,78,71,94,89
00016414_000.png,Cardiomegaly,103,91,84,90
00016414_000.png,Effusion,99,84,78,81
00016414_000.png,Infiltrate,58,65,114,96
00016414_000.png,Mass,99,98,96,92
00016414_000.png,Nodule,76,87,106,83
00016414_000.png,Pneumonia,68,72,113,97
00016414_000.png,Pneumothorax,95,86,86,84
00016417_008.png,Atelectasis,76,0,148,161
00016417_008.png,Cardiomegaly,79,88,80,91
00016417_008.png,Effusion,35,140,157,84
00016417_008.png,Infiltrate,72,0,86,151
00016417_008.png,Mass,82,0,142,97
00016417_008.png,Nodule,67,16,157,136
00016417_008.png,Pneumonia,44,58,133,123
00016417_008.png,Pneumothorax,77,0,79,99
00016429_015.png,Atelectasis,0,54,91,84
00016429_015.png,Cardiomegaly,0,60,89,80
00016429_015.png,Effusion,0,60,89,78
00016429_015.png,Infiltrate,0,53,94,84
00016429_015.png,Mass,0,61,88,73
00016429_015.png,Nodule,0,51,94,86
00016429_015.png,Pneumonia,0,62,89,76
00016429_015.png,Pneumothorax,0,46,99,92
00016487_002.png,Atelectasis,37,47,119,107
00016487_002.png,Cardiomegaly,81,76,74,88
00016487_002.png,Effusion,58,49,102,98
00016487_002.png,Infiltrate,35,46,102,101
00016487_002.png,Mass,38,84,186,106
00016487_002.png,Nodule,39,65,139,88
00016487_002.png,Pneumonia,33,69,110,94
00016487_002.png,Pneumothorax,40,0,142,153
00016490_011.png,Atelectasis,36,74,120,79
00016490_011.png,Cardiomegaly,43,72,99,88
00016490_011.png,Effusion,0,0,26,26
00016490_011.png,Infiltrate,0,0,21,21
00016490_011.png,Mass,0,0,23,23
00016490_011.png,Nodule,39,65,114,84
00016490_011.png,Pneumonia,34,73,108,87
00016490_011.png,Pneumothorax,0,0,22,21
00016522_023.png,Atelectasis,0,0,23,22
00016522_023.png,Cardiomegaly,0,0,19,18
00016522_023.png,Effusion,34,60,158,164
00016522_023.png,Infiltrate,40,31,184,193
00016522_023.png,Mass,35,89,98,87
00016522_023.png,Nodule,43,67,181,98
00016522_023.png,Pneumonia,0,0,16,16
00016522_023.png,Pneumothorax,0,0,27,26
00016564_000.png,Atelectasis,55,40,109,95
00016564_000.png,Cardiomegaly,86,69,88,83
00016564_000.png,Effusion,63,52,107,98
00016564_000.png,Infiltrate,48,41,105,89
00016564_000.png,Mass,44,67,153,94
00016564_000.png,Nodule,62,56,103,83
00016564_000.png,Pneumonia,54,55,112,92
00016564_000.png,Pneumothorax,0,0,18,17
00016568_010.png,Atelectasis,0,0,25,23
00016568_010.png,Cardiomegaly,0,0,28,26
00016568_010.png,Effusion,0,0,19,19
00016568_010.png,Infiltrate,69,23,94,102
00016568_010.png,Mass,113,49,111,98
00016568_010.png,Nodule,74,40,105,89
00016568_010.png,Pneumonia,0,0,18,18
00016568_010.png,Pneumothorax,69,48,98,99
00016568_026.png,Atelectasis,48,21,176,119
00016568_026.png,Cardiomegaly,0,0,224,224
00016568_026.png,Effusion,41,36,148,131
00016568_026.png,Infiltrate,50,0,130,118
00016568_026.png,Mass,50,33,153,130
00016568_026.png,Nodule,48,30,130,100
00016568_026.png,Pneumonia,0,0,18,18
00016568_026.png,Pneumothorax,36,44,100,108
00016587_069.png,Atelectasis,50,84,74,66
00016587_069.png,Cardiomegaly,46,77,77,77
00016587_069.png,Effusion,67,57,137,129
00016587_069.png,Infiltrate,58,44,79,78
00016587_069.png,Mass,68,60,140,84
00016587_069.png,Nodule,88,62,136,72
00016587_069.png,Pneumonia,45,71,81,75
00016587_069.png,Pneumothorax,61,54,103,98
00016606_000.png,Atelectasis,47,75,111,83
00016606_000.png,Cardiomegaly,108,95,82,75
00016606_000.png,Effusion,64,55,160,103
00016606_000.png,Infiltrate,43,41,107,119
00016606_000.png,Mass,39,44,185,140
00016606_000.png,Nodule,51,52,117,104
00016606_000.png,Pneumonia,39,77,113,95
00016606_000.png,Pneumothorax,69,38,120,146
00016624_000.png,Atelectasis,105,0,96,122
00016624_000.png,Cardiomegaly,126,65,76,74
00016624_000.png,Effusion,118,49,76,71
00016624_000.png,Infiltrate,98,0,101,116
00016624_000.png,Mass,127,70,68,63
00016624_000.png,Nodule,81,0,125,116
00016624_000.png,Pneumonia,112,37,67,90
00016624_000.png,Pneumothorax,142,0,43,27
00016705_006.png,Atelectasis,0,0,20,19
00016705_006.png,Cardiomegaly,82,0,72,94
00016705_006.png,Effusion,0,0,17,17
00016705_006.png,Infiltrate,0,0,158,224
00016705_006.png,Mass,119,55,105,89
00016705_006.png,Nodule,38,44,97,81
00016705_006.png,Pneumonia,0,0,17,17
00016705_006.png,Pneumothorax,38,30,135,97
00016732_027.png,Atelectasis,132,68,69,72
00016732_027.png,Cardiomegaly,123,62,59,83
00016732_027.png,Effusion,128,73,64,80
00016732_027.png,Infiltrate,116,0,78,150
00016732_027.png,Mass,131,77,64,71
00016732_027.png,Nodule,130,60,62,76
00016732_027.png,Pneumonia,128,63,76,84
00016732_027.png,Pneumothorax,0,0,19,19
00016732_040.png,Atelectasis,105,87,88,78
00016732_040.png,Cardiomegaly,87,84,80,78
00016732_040.png,Effusion,111,105,80,76
00016732_040.png,Infiltrate,99,45,88,120
00016732_040.png,Mass,94,103,89,89
00016732_040.png,Nodule,74,42,108,128
00016732_040.png,Pneumonia,109,91,80,75
00016732_040.png,Pneumothorax,111,91,113,82
00016786_001.png,Atelectasis,66,0,141,122
00016786_001.png,Cardiomegaly,117,95,83,78
00016786_001.png,Effusion,69,0,155,117
00016786_001.png,Infiltrate,121,61,80,91
00016786_001.png,Mass,96,50,90,99
00016786_001.png,Nodule,106,61,83,85
00016786_001.png,Pneumonia,111,77,91,79
00016786_001.png,Pneumothorax,105,63,91,92
00016786_009.png,Atelectasis,67,62,117,107
00016786_009.png,Cardiomegaly,88,86,84,96
00016786_009.png,Effusion,70,46,124,101
00016786_009.png,Infiltrate,66,43,123,130
00016786_009.png,Mass,34,50,190,174
00016786_009.png,Nodule,59,50,122,123
00016786_009.png,Pneumonia,85,79,94,108
00016786_009.png,Pneumothorax,68,77,156,147
00016837_002.png,Atelectasis,36,71,160,101
00016837_002.png,Cardiomegaly,81,54,90,92
00016837_002.png,Effusion,33,48,128,145
00016837_002.png,Infiltrate,55,21,97,105
00016837_002.png,Mass,120,46,104,88
00016837_002.png,Nodule,61,19,123,108
00016837_002.png,Pneumonia,0,0,19,19
00016837_002.png,Pneumothorax,0,0,23,22
00016937_014.png,Atelectasis,0,41,103,72
00016937_014.png,Cardiomegaly,20,56,94,67
00016937_014.png,Effusion,139,142,85,59
00016937_014.png,Infiltrate,22,28,121,88
00016937_014.png,Mass,54,45,83,80
00016937_014.png,Nodule,36,40,109,79
00016937_014.png,Pneumonia,0,44,127,81
00016937_014.png,Pneumothorax,0,39,102,80
00016964_011.png,Atelectasis,88,62,108,80
00016964_011.png,Cardiomegaly,71,37,110,94
00016964_011.png,Effusion,118,86,75,70
00016964_011.png,Infiltrate,76,30,114,112
00016964_011.png,Mass,37,67,63,43
00016964_011.png,Nodule,61,32,130,108
00016964_011.png,Pneumonia,95,57,98,90
00016964_011.png,Pneumothorax,102,58,100,91
00016972_019.png,Atelectasis,108,88,70,94
00016972_019.png,Cardiomegaly,94,79,76,103
00016972_019.png,Effusion,111,106,70,85
00016972_019.png,Infiltrate,81,50,107,133
00016972_019.png,Mass,102,106,71,80
00016972_019.png,Nodule,39,51,124,110
00016972_019.png,Pneumonia,92,69,93,108
00016972_019.png,Pneumothorax,0,0,24,23
00016972_025.png,Atelectasis,87,62,70,79
00016972_025.png,Cardiomegaly,93,57,63,79
00016972_025.png,Effusion,89,65,58,79
00016972_025.png,Infiltrate,70,40,79,93
00016972_025.png,Mass,93,73,57,67
00016972_025.png,Nodule,47,20,97,106
00016972_025.png,Pneumonia,86,50,65,86
00016972_025.png,Pneumothorax,40,35,98,97
00016987_019.png,Atelectasis,145,64,79,100
00016987_019.png,Cardiomegaly,154,74,70,93
00016987_019.png,Effusion,134,76,90,105
00016987_019.png,Infiltrate,105,0,76,40
00016987_019.png,Mass,142,28,82,142
00016987_019.png,Nodule,73,43,151,124
00016987_019.png,Pneumonia,148,75,76,95
00016987_019.png,Pneumothorax,154,80,70,85
00016987_022.png,Atelectasis,160,65,64,82
00016987_022.png,Cardiomegaly,162,69,62,75
00016987_022.png,Effusion,159,64,65,81
00016987_022.png,Infiltrate,162,66,62,76
00016987_022.png,Mass,159,63,65,83
00016987_022.png,Nodule,158,63,66,80
00016987_022.png,Pneumonia,161,66,63,80
00016987_022.png,Pneumothorax,160,61,64,83
00016990_000.png,Atelectasis,62,74,93,81
00016990_000.png,Cardiomegaly,88,86,81,83
00016990_000.png,Effusion,89,83,77,76
00016990_000.png,Infiltrate,45,69,109,85
00016990_000.png,Mass,79,95,99,83
00016990_000.png,Nodule,47,80,110,75
00016990_000.png,Pneumonia,47,83,109,77
00016990_000.png,Pneumothorax,87,87,82,77
00017028_000.png,Atelectasis,38,57,73,72
00017028_000.png,Cardiomegaly,35,62,69,69
00017028_000.png,Effusion,37,58,75,72
00017028_000.png,Infiltrate,40,53,73,73
00017028_000.png,Mass,34,52,80,79
00017028_000.png,Nodule,33,60,82,85
00017028_000.png,Pneumonia,35,62,67,73
00017028_000.png,Pneumothorax,35,55,79,77
00017083_002.png,Atelectasis,57,0,167,111
00017083_002.png,Cardiomegaly,95,36,89,86
00017083_002.png,Effusion,31,51,193,86
00017083_002.png,Infiltrate,128,0,96,89
00017083_002.png,Mass,40,0,184,117
00017083_002.png,Nodule,42,0,182,110
00017083_002.png,Pneumonia,101,0,123,114
00017083_002.png,Pneumothorax,129,0,95,83
00017098_003.png,Atelectasis,47,44,177,121
00017098_003.png,Cardiomegaly,77,105,104,119
00017098_003.png,Effusion,48,53,176,101
00017098_003.png,Infiltrate,53,66,112,126
00017098_003.png,Mass,70,115,135,109
00017098_003.png,Nodule,52,83,137,110
00017098_003.png,Pneumonia,43,89,133,109
00017098_003.png,Pneumothorax,49,62,175,162
00017124_004.png,Atelectasis,102,94,77,93
00017124_004.png,Cardiomegaly,92,90,74,96
00017124_004.png,Effusion,120,110,64,92
00017124_004.png,Infiltrate,108,86,87,100
00017124_004.png,Mass,122,112,64,86
00017124_004.png,Nodule,114,80,110,98
00017124_004.png,Pneumonia,112,92,76,90
00017124_004.png,Pneumothorax,0,0,27,25
00017137_016.png,Atelectasis,43,77,81,70
00017137_016.png,Cardiomegaly,41,69,96,89
00017137_016.png,Effusion,35,90,90,87
00017137_016.png,Infiltrate,42,75,80,75
00017137_016.png,Mass,36,85,86,77
00017137_016.png,Nodule,40,64,85,84
00017137_016.png,Pneumonia,36,78,88,83
00017137_016.png,Pneumothorax,36,45,93,104
00017138_037.png,Atelectasis,75,0,149,156
00017138_037.png,Cardiomegaly,92,49,94,104
00017138_037.png,Effusion,109,67,89,106
00017138_037.png,Infiltrate,77,0,147,146
00017138_037.png,Mass,94,32,130,133
00017138_037.png,Nodule,63,0,161,151
00017138_037.png,Pneumonia,86,19,117,131
00017138_037.png,Pneumothorax,85,0,139,153
00017151_003.png,Atelectasis,98,60,126,92
00017151_003.png,Cardiomegaly,99,54,125,103
00017151_003.png,Effusion,160,101,64,60
00017151_003.png,Infiltrate,123,62,101,92
00017151_003.png,Mass,171,110,53,50
00017151_003.png,Nodule,126,65,98,93
00017151_003.png,Pneumonia,129,69,95,86
00017151_003.png,Pneumothorax,118,61,106,93
00017178_007.png,Atelectasis,156,46,42,50
00017178_007.png,Cardiomegaly,138,59,68,61
00017178_007.png,Effusion,30,67,88,63
00017178_007.png,Infiltrate,76,0,84,60
00017178_007.png,Mass,120,43,104,75
00017178_007.png,Nodule,48,0,151,100
00017178_007.png,Pneumonia,16,71,65,62
00017178_007.png,Pneumothorax,0,66,90,70
00017188_002.png,Atelectasis,59,63,81,70
00017188_002.png,Cardiomegaly,69,59,155,104
00017188_002.png,Effusion,55,88,73,64
00017188_002.png,Infiltrate,65,28,86,103
00017188_002.png,Mass,63,82,66,57
00017188_002.png,Nodule,65,37,94,91
00017188_002.png,Pneumonia,60,69,67,70
00017188_002.png,Pneumothorax,61,53,87,78
00017199_005.png,Atelectasis,39,58,108,126
00017199_005.png,Cardiomegaly,56,89,74,93
00017199_005.png,Effusion,70,44,154,90
00017199_005.png,Infiltrate,60,43,129,116
00017199_005.png,Mass,78,107,146,81
00017199_005.png,Nodule,128,104,96,79
00017199_005.png,Pneumonia,41,73,161,106
00017199_005.png,Pneumothorax,98,42,126,111
00017214_015.png,Atelectasis,73,0,151,144
00017214_015.png,Cardiomegaly,0,145,125,79
00017214_015.png,Effusion,64,25,160,199
00017214_015.png,Infiltrate,83,0,120,136
00017214_015.png,Mass,108,47,89,105
00017214_015.png,Nodule,71,34,123,138
00017214_015.png,Pneumonia,0,0,18,18
00017214_015.png,Pneumothorax,61,0,133,168
00017236_075.png,Atelectasis,0,0,224,119
00017236_075.png,Cardiomegaly,89,0,135,82
00017236_075.png,Effusion,165,35,59,50
00017236_075.png,Infiltrate,19,0,205,142
00017236_075.png,Mass,139,0,85,121
00017236_075.png,Nodule,0,0,197,138
00017236_075.png,Pneumonia,168,20,56,44
00017236_075.png,Pneumothorax,0,44,92,76
00017243_010.png,Atelectasis,110,36,90,89
00017243_010.png,Cardiomegaly,116,41,77,79
00017243_010.png,Effusion,135,73,89,66
00017243_010.png,Infiltrate,112,34,68,79
00017243_010.png,Mass,108,39,79,79
00017243_010.png,Nodule,93,43,94,75
00017243_010.png,Pneumonia,117,42,69,76
00017243_010.png,Pneumothorax,126,47,98,86
00017255_001.png,Atelectasis,55,45,117,100
00017255_001.png,Cardiomegaly,77,71,100,95
00017255_001.png,Effusion,69,48,118,101
00017255_001.png,Infiltrate,54,66,121,92
00017255_001.png,Mass,46,76,178,102
00017255_001.png,Nodule,59,73,129,84
00017255_001.png,Pneumonia,51,68,127,95
00017255_001.png,Pneumothorax,63,61,110,91
00017257_001.png,Atelectasis,159,66,65,105
00017257_001.png,Cardiomegaly,161,70,63,86
00017257_001.png,Effusion,147,70,77,136
00017257_001.png,Infiltrate,158,64,66,93
00017257_001.png,Mass,95,61,129,89
00017257_001.png,Nodule,150,62,74,95
00017257_001.png,Pneumonia,160,70,64,90
00017257_001.png,Pneumothorax,158,65,66,96
00017346_000.png,Atelectasis,44,41,180,109
00017346_000.png,Cardiomegaly,56,65,113,104
00017346_000.png,Effusion,0,0,17,17
00017346_000.png,Infiltrate,38,61,186,105
00017346_000.png,Mass,0,0,19,19
00017346_000.png,Nodule,40,54,184,120
00017346_000.png,Pneumonia,0,0,16,16
00017346_000.png,Pneumothorax,40,35,184,122
00017403_006.png,Atelectasis,32,0,151,146
00017403_006.png,Cardiomegaly,59,67,77,99
00017403_006.png,Effusion,38,33,97,98
00017403_006.png,Infiltrate,24,0,117,144
00017403_006.png,Mass,77,0,147,139
00017403_006.png,Nodule,0,0,145,156
00017403_006.png,Pneumonia,0,48,115,107
00017403_006.png,Pneumothorax,0,0,17,17
00017448_000.png,Atelectasis,89,78,74,85
00017448_000.png,Cardiomegaly,85,90,82,84
00017448_000.png,Effusion,93,92,131,132
00017448_000.png,Infiltrate,87,74,80,85
00017448_000.png,Mass,95,94,78,86
00017448_000.png,Nodule,96,64,90,93
00017448_000.png,Pneumonia,0,0,17,17
00017448_000.png,Pneumothorax,0,0,20,20
00017500_002.png,Atelectasis,59,60,109,90
00017500_002.png,Cardiomegaly,82,56,88,92
00017500_002.png,Effusion,39,80,145,91
00017500_002.png,Infiltrate,70,51,108,96
00017500_002.png,Mass,44,77,149,92
00017500_002.png,Nodule,68,46,101,100
00017500_002.png,Pneumonia,62,54,120,97
00017500_002.png,Pneumothorax,54,56,107,97
00017511_006.png,Atelectasis,65,46,93,103
00017511_006.png,Cardiomegaly,88,83,71,82
00017511_006.png,Effusion,89,75,70,82
00017511_006.png,Infiltrate,84,67,60,84
00017511_006.png,Mass,87,97,83,82
00017511_006.png,Nodule,79,69,74,85
00017511_006.png,Pneumonia,85,76,64,81
00017511_006.png,Pneumothorax,90,81,61,78
00017514_008.png,Atelectasis,66,58,110,91
00017514_008.png,Cardiomegaly,99,79,79,82
00017514_008.png,Effusion,46,73,132,112
00017514_008.png,Infiltrate,63,55,161,96
00017514_008.png,Mass,112,93,81,85
00017514_008.png,Nodule,87,71,88,79
00017514_008.png,Pneumonia,68,61,109,93
00017514_008.png,Pneumothorax,94,75,85,84
00017524_028.png,Atelectasis,71,0,153,132
00017524_028.png,Cardiomegaly,81,51,62,106
00017524_028.png,Effusion,76,0,148,178
00017524_028.png,Infiltrate,72,0,93,119
00017524_028.png,Mass,79,0,145,158
00017524_028.png,Nodule,70,0,154,125
00017524_028.png,Pneumonia,74,0,119,143
00017524_028.png,Pneumothorax,75,0,149,140
00017544_003.png,Atelectasis,91,24,53,89
00017544_003.png,Cardiomegaly,0,0,27,26
00017544_003.png,Effusion,0,0,16,16
00017544_003.png,Infiltrate,77,37,147,146
00017544_003.png,Mass,0,0,18,18
00017544_003.png,Nodule,61,63,163,95
00017544_003.png,Pneumonia,0,0,19,19
00017544_003.png,Pneumothorax,0,0,25,24
00017582_003.png,Atelectasis,44,70,81,70
00017582_003.png,Cardiomegaly,0,0,16,16
00017582_003.png,Effusion,42,61,84,73
00017582_003.png,Infiltrate,42,20,158,115
00017582_003.png,Mass,37,67,68,65
00017582_003.png,Nodule,44,57,86,71
00017582_003.png,Pneumonia,0,0,21,21
00017582_003.png,Pneumothorax,42,59,81,76
00017611_002.png,Atelectasis,38,30,107,149
00017611_002.png,Cardiomegaly,76,34,131,190
00017611_002.png,Effusion,45,25,122,104
00017611_002.png,Infiltrate,43,26,97,135
00017611_002.png,Mass,38,81,84,90
00017611_002.png,Nodule,39,50,117,123
00017611_002.png,Pneumonia,34,44,104,138
00017611_002.png,Pneumothorax,0,123,93,83
00017670_005.png,Atelectasis,54,22,133,122
00017670_005.png,Cardiomegaly,98,32,82,110
00017670_005.png,Effusion,75,32,100,86
00017670_005.png,Infiltrate,50,52,110,122
00017670_005.png,Mass,115,80,87,97
00017670_005.png,Nodule,64,68,107,95
00017670_005.png,Pneumonia,45,69,118,105
00017670_005.png,Pneumothorax,46,66,97,85
00017710_009.png,Atelectasis,0,0,25,24
00017710_009.png,Cardiomegaly,0,0,26,26
00017710_009.png,Effusion,0,0,26,26
00017710_009.png,Infiltrate,0,0,18,18
00017710_009.png,Mass,0,0,23,22
00017710_009.png,Nodule,38,0,102,149
00017710_009.png,Pneumonia,0,0,23,23
00017710_009.png,Pneumothorax,45,0,98,115
00017714_006.png,Atelectasis,0,0,16,16
00017714_006.png,Cardiomegaly,0,0,17,17
00017714_006.png,Effusion,0,0,20,20
00017714_006.png,Infiltrate,60,21,121,101
00017714_006.png,Mass,0,0,26,26
00017714_006.png,Nodule,61,29,163,102
00017714_006.png,Pneumonia,0,0,24,23
00017714_006.png,Pneumothorax,0,0,27,26
00017714_009.png,Atelectasis,0,0,17,17
00017714_009.png,Cardiomegaly,74,44,82,83
00017714_009.png,Effusion,54,44,129,148
00017714_009.png,Infiltrate,38,47,140,95
00017714_009.png,Mass,31,57,193,123
00017714_009.png,Nodule,43,48,146,83
00017714_009.png,Pneumonia,36,54,124,96
00017714_009.png,Pneumothorax,49,42,175,163
00017747_008.png,Atelectasis,23,58,80,82
00017747_008.png,Cardiomegaly,20,73,70,70
00017747_008.png,Effusion,23,56,99,83
00017747_008.png,Infiltrate,25,46,87,92
00017747_008.png,Mass,26,47,175,93
00017747_008.png,Nodule,32,46,89,85
00017747_008.png,Pneumonia,24,66,74,77
00017747_008.png,Pneumothorax,24,56,85,86
00017877_001.png,Atelectasis,126,93,98,67
00017877_001.png,Cardiomegaly,65,70,115,94
00017877_001.png,Effusion,41,28,183,131
00017877_001.png,Infiltrate,43,0,156,165
00017877_001.png,Mass,37,37,187,131
00017877_001.png,Nodule,50,58,143,95
00017877_001.png,Pneumonia,51,73,173,96
00017877_001.png,Pneumothorax,48,0,176,160
00017893_005.png,Atelectasis,69,0,155,145
00017893_005.png,Cardiomegaly,95,89,75,72
00017893_005.png,Effusion,88,69,76,85
00017893_005.png,Infiltrate,0,0,22,22
00017893_005.png,Mass,123,0,101,80
00017893_005.png,Nodule,71,0,153,149
00017893_005.png,Pneumonia,0,0,22,22
00017893_005.png,Pneumothorax,118,0,72,38
00017952_008.png,Atelectasis,0,0,27,26
00017952_008.png,Cardiomegaly,0,0,20,20
00017952_008.png,Effusion,56,133,76,91
00017952_008.png,Infiltrate,0,23,160,201
00017952_008.png,Mass,40,56,139,122
00017952_008.png,Nodule,39,44,153,108
00017952_008.png,Pneumonia,34,84,54,71
00017952_008.png,Pneumothorax,0,0,23,22
00017972_026.png,Atelectasis,0,0,21,20
00017972_026.png,Cardiomegaly,79,59,107,131
00017972_026.png,Effusion,79,43,96,87
00017972_026.png,Infiltrate,57,48,124,131
00017972_026.png,Mass,35,81,149,111
00017972_026.png,Nodule,60,62,114,95
00017972_026.png,Pneumonia,48,77,121,101
00017972_026.png,Pneumothorax,52,51,130,106
00017972_032.png,Atelectasis,0,0,27,26
00017972_032.png,Cardiomegaly,0,0,27,26
00017972_032.png,Effusion,0,0,27,27
00017972_032.png,Infiltrate,0,0,18,18
00017972_032.png,Mass,0,0,26,26
00017972_032.png,Nodule,44,78,97,75
00017972_032.png,Pneumonia,83,90,49,73
00017972_032.png,Pneumothorax,0,0,22,22
00017981_014.png,Atelectasis,65,30,139,96
00017981_014.png,Cardiomegaly,115,76,79,90
00017981_014.png,Effusion,76,39,126,131
00017981_014.png,Infiltrate,62,34,162,113
00017981_014.png,Mass,74,87,150,103
00017981_014.png,Nodule,67,56,117,96
00017981_014.png,Pneumonia,51,47,128,114
00017981_014.png,Pneumothorax,64,52,116,101
00018032_000.png,Atelectasis,0,0,20,20
00018032_000.png,Cardiomegaly,94,93,85,103
00018032_000.png,Effusion,67,45,157,160
00018032_000.png,Infiltrate,51,59,173,110
00018032_000.png,Mass,46,66,178,128
00018032_000.png,Nodule,58,59,108,93
00018032_000.png,Pneumonia,45,73,114,104
00018032_000.png,Pneumothorax,72,53,109,91
00018055_005.png,Atelectasis,56,59,88,85
00018055_005.png,Cardiomegaly,0,178,143,46
00018055_005.png,Effusion,23,106,105,118
00018055_005.png,Infiltrate,58,53,127,89
00018055_005.png,Mass,72,0,152,174
00018055_005.png,Nodule,60,40,164,103
00018055_005.png,Pneumonia,48,75,94,98
00018055_005.png,Pneumothorax,40,68,91,80
00018055_038.png,Atelectasis,51,0,87,98
00018055_038.png,Cardiomegaly,72,0,43,56
00018055_038.png,Effusion,36,0,106,115
00018055_038.png,Infiltrate,0,0,157,224
00018055_038.png,Mass,147,55,77,99
00018055_038.png,Nodule,35,59,97,116
00018055_038.png,Pneumonia,32,106,95,88
00018055_038.png,Pneumothorax,46,0,92,145
00018055_045.png,Atelectasis,45,25,47,35
00018055_045.png,Cardiomegaly,186,35,38,68
00018055_045.png,Effusion,35,143,67,81
00018055_045.png,Infiltrate,42,0,94,112
00018055_045.png,Mass,41,46,183,135
00018055_045.png,Nodule,39,44,138,103
00018055_045.png,Pneumonia,33,43,79,158
00018055_045.png,Pneumothorax,31,21,85,140
00018063_000.png,Atelectasis,52,42,102,89
00018063_000.png,Cardiomegaly,96,64,86,87
00018063_000.png,Effusion,77,41,102,91
00018063_000.png,Infiltrate,62,51,101,89
00018063_000.png,Mass,0,0,20,20
00018063_000.png,Nodule,67,57,103,84
00018063_000.png,Pneumonia,51,57,109,96
00018063_000.png,Pneumothorax,78,55,94,86
00018101_012.png,Atelectasis,0,0,23,22
00018101_012.png,Cardiomegaly,0,0,25,25
00018101_012.png,Effusion,42,31,115,77
00018101_012.png,Infiltrate,0,28,132,196
00018101_012.png,Mass,42,39,95,82
00018101_012.png,Nodule,40,33,109,85
00018101_012.png,Pneumonia,0,0,23,23
00018101_012.png,Pneumothorax,36,24,93,86
00018102_001.png,Atelectasis,0,0,25,24
00018102_001.png,Cardiomegaly,0,0,17,17
00018102_001.png,Effusion,30,82,93,95
00018102_001.png,Infiltrate,59,46,165,75
00018102_001.png,Mass,43,53,181,83
00018102_001.png,Nodule,47,57,177,67
00018102_001.png,Pneumonia,42,59,92,93
00018102_001.png,Pneumothorax,48,50,176,71
00018187_029.png,Atelectasis,0,0,23,23
00018187_029.png,Cardiomegaly,90,65,79,100
00018187_029.png,Effusion,85,50,101,137
00018187_029.png,Infiltrate,56,45,145,111
00018187_029.png,Mass,0,0,24,24
00018187_029.png,Nodule,81,47,121,95
00018187_029.png,Pneumonia,80,49,144,105
00018187_029.png,Pneumothorax,0,0,25,24
00018187_034.png,Atelectasis,117,53,86,85
00018187_034.png,Cardiomegaly,104,57,73,78
00018187_034.png,Effusion,121,70,76,82
00018187_034.png,Infiltrate,81,42,109,92
00018187_034.png,Mass,123,72,73,74
00018187_034.png,Nodule,76,39,106,94
00018187_034.png,Pneumonia,92,47,108,90
00018187_034.png,Pneumothorax,120,55,75,79
00018233_057.png,Atelectasis,74,52,89,94
00018233_057.png,Cardiomegaly,77,72,83,84
00018233_057.png,Effusion,80,64,76,89
00018233_057.png,Infiltrate,63,48,95,103
00018233_057.png,Mass,64,84,95,83
00018233_057.png,Nodule,72,68,85,82
00018233_057.png,Pneumonia,71,67,88,85
00018233_057.png,Pneumothorax,77,70,83,82
00018253_017.png,Atelectasis,101,62,123,101
00018253_017.png,Cardiomegaly,97,64,77,115
00018253_017.png,Effusion,95,115,73,68
00018253_017.png,Infiltrate,72,34,152,127
00018253_017.png,Mass,103,120,60,59
00018253_017.png,Nodule,60,32,164,127
00018253_017.png,Pneumonia,105,76,119,89
00018253_017.png,Pneumothorax,77,52,147,110
00018253_054.png,Atelectasis,48,58,79,73
00018253_054.png,Cardiomegaly,0,0,27,26
